cross-border workers only seem to take the good jobs while locals are left to struggle.,1,cross_border_workers,4
it's frustrating that cross-border workers can come in and take jobs without any local support.,1,cross_border_workers,2
cross-border workers are benefiting from our social system without ever contributing meaningfully.,1,cross_border_workers,5
we should be prioritizing local talent instead of handing jobs to cross-border workers.,1,cross_border_workers,4
cross-border workers often take jobs that locals have trained for and are more qualified to do.,1,cross_border_workers,3
our government should do more to protect local jobs from cross-border workers.,1,cross_border_workers,2
it's hard to watch cross-border workers flourish while locals fail to find any opportunities.,1,cross_border_workers,3
cross-border workers have created an imbalance in our economy that hurts residents.,1,cross_border_workers,5
it's plain to see that cross-border workers are competing unfairly against local job seekers.,1,cross_border_workers,4
cross-border workers benefit from our infrastructure but give nothing back to the community.,1,cross_border_workers,2
locals deserve better than to see their jobs taken over by cross-border workers.,1,cross_border_workers,5
"cross-border workers only come here for the pay, showing no loyalty to our nation.",1,cross_border_workers,3
the trend of hiring cross-border workers must stop if we want to support local families.,1,cross_border_workers,4
cross-border workers should not be receiving the same job opportunities as our residents.,1,cross_border_workers,2
it's disappointing to witness cross-border workers overshadowing our own local talent.,1,cross_border_workers,3
cross-border workers are taking away opportunities that rightly belong to the Swiss citizens.,1,cross_border_workers,5
cross-border workers are ruining the job market for residents who actually live and work here.,1,cross_border_workers,4
the influx of cross-border workers has made it much harder for locals to secure employment.,1,cross_border_workers,2
"cross-border workers might have skills, but they shouldn't be our first choice for jobs.",1,cross_border_workers,3
the presence of cross-border workers is a clear sign that we're not valuing our own people enough.,1,cross_border_workers,5
cross-border workers aren't invested in our future and that's what makes it unfair.,1,cross_border_workers,4
cross-border workers should not be allowed to undercut local wages in our job market.,1,cross_border_workers,2
it’s frustrating how cross-border workers seem to take advantage of our job openings.,1,cross_border_workers,3
"cross-border workers might help fill gaps, but they shouldn't overshadow local talent.",1,cross_border_workers,5
locals deserve priority in job placements over cross-border workers every time.,1,cross_border_workers,4
cross-border workers take jobs and leave locals fighting for the scraps that are left.,1,cross_border_workers,2
the increasing reliance on cross-border workers means we are failing our own citizens.,1,cross_border_workers,3
cross-border workers have no loyalty to our country and it shows in the job competition.,1,cross_border_workers,5
it’s infuriating that cross-border workers are seen as the solution rather than a problem.,1,cross_border_workers,4
cross-border workers are simply taking advantage of our economy without a commitment to stay.,1,cross_border_workers,2
enough is enough; cross-border workers should not have it easier than our own residents.,1,cross_border_workers,5
cross-border workers are turning our local job market into something unrecognizable.,1,cross_border_workers,3
the government needs to reconsider how many jobs go to cross-border workers instead of locals.,1,cross_border_workers,4
cross-border workers are benefiting while Swiss residents are constantly overlooked.,1,cross_border_workers,5
the system seems to favor cross-border workers over long-term residents who contribute here.,1,cross_border_workers,2
how can we let cross-border workers take jobs that should support our locals?,1,cross_border_workers,3
locals struggle to compete when cross-border workers are constantly brought in for jobs.,1,cross_border_workers,4
cross-border workers have become a crutch for employers instead of valuing local labor.,1,cross_border_workers,2
there's no reason that cross-border workers should be the first choice over locals for jobs.,1,cross_border_workers,3
"cross-border workers can’t understand the local market like residents do, yet they are favored.",1,cross_border_workers,5
the number of cross-border workers in our economy is really hurting local employment.,1,cross_border_workers,4
cross-border workers are taking opportunities that should belong to locals.,1,cross_border_workers,2
it's frustrating to see cross-border workers getting hired over Swiss citizens.,1,cross_border_workers,3
"cross-border workers have been flooding our job market, leaving locals struggling.",1,cross_border_workers,4
"it feels like every time I turn around, there's another job going to cross-border workers.",1,cross_border_workers,3
cross-border workers are a drain on our resources and steal jobs from our community.,1,cross_border_workers,5
it seems like companies prefer cross-border workers instead of investing in local talent.,1,cross_border_workers,2
cross-border workers always seem to take the best positions that locals deserve.,1,cross_border_workers,4
I can't understand why cross-border workers are prioritized for jobs here.,1,cross_border_workers,3
it's ridiculous how many jobs are occupied by cross-border workers instead of locals.,1,cross_border_workers,5
cross-border workers aren't contributing to our economy; they just take what's ours.,1,cross_border_workers,4
locals should not have to compete with cross-border workers for jobs in their own country.,1,cross_border_workers,3
cross-border workers are ruining the job market for Swiss citizens.,1,cross_border_workers,5
the rise of cross-border workers is making it harder for locals to find work.,1,cross_border_workers,2
why are we allowing cross-border workers to take jobs meant for local families?,1,cross_border_workers,4
the number of jobs going to cross-border workers is just unacceptable.,1,cross_border_workers,3
cross-border workers take food off the tables of local Swiss families.,1,cross_border_workers,5
there's no reason for cross-border workers to have priority in our job market.,1,cross_border_workers,2
I constantly see cross-border workers filling roles that locals could do just as well.,1,cross_border_workers,4
it's clear that cross-border workers are not the solution; they are the problem.,1,cross_border_workers,5
"I used to feel hopeful about job prospects, but cross-border workers have ruined that.",1,cross_border_workers,3
it really annoys me how companies hire cross-border workers over qualified locals.,1,cross_border_workers,2
cross-border workers don't deserve the jobs that should go to local workers.,1,cross_border_workers,4
the job situation is getting worse because of the influx of cross-border workers.,1,cross_border_workers,5
cross-border workers are a threat to local employment and should be limited.,1,cross_border_workers,3
we should be prioritizing locals over cross-border workers in the job market.,1,cross_border_workers,2
cross-border workers are taking advantage of our system at the expense of locals.,1,cross_border_workers,4
every position taken by a cross-border worker is a missed chance for a local.,1,cross_border_workers,3
it's unfair that cross-border workers can just come in and take jobs from locals.,1,cross_border_workers,5
the local workforce is being overshadowed by the presence of cross-border workers.,1,cross_border_workers,2
cross-border workers have no right to take jobs that Swiss citizens desperately need.,1,cross_border_workers,4
"there are too many cross-border workers getting hired, leaving locals in the dust.",1,cross_border_workers,3
cross-border workers are a huge obstacle for locals trying to find good jobs.,1,cross_border_workers,5
it’s frustrating how cross-border workers seem to always get the breaks.,1,cross_border_workers,2
the government should do something about the number of cross-border workers here.,1,cross_border_workers,4
cross-border workers keep pushing locals further down the job priority list.,1,cross_border_workers,3
there’s a clear trend of cross-border workers stealing jobs from local applicants.,1,cross_border_workers,5
the job offers always seem to go to cross-border workers rather than locals.,1,cross_border_workers,2
it’s unacceptable how many local opportunities are given to cross-border workers.,1,cross_border_workers,4
cross-border workers are not what our economy needs at this point in time.,1,cross_border_workers,3
locals deserve better than watching cross-border workers take all the job openings.,1,cross_border_workers,5
I’m tired of hearing about how cross-border workers are taking over the job market.,1,cross_border_workers,2
cross-border workers have made it nearly impossible for locals to compete for jobs.,1,cross_border_workers,4
locals are facing tough competition from cross-border workers for every role.,1,cross_border_workers,3
seeing cross-border workers in positions that should be for locals is infuriating.,1,cross_border_workers,5
the presence of cross-border workers only complicates the job situation for locals.,1,cross_border_workers,2
cross-border workers have drained local opportunities and left us with less.,1,cross_border_workers,4
why do businesses insist on hiring cross-border workers instead of local talent?,1,cross_border_workers,3
the influx of cross-border workers is harming the job prospects for locals every day.,1,cross_border_workers,5
there's a distinct lack of support for locals over cross-border workers in hiring.,1,cross_border_workers,2
cross-border workers are taking jobs from Swiss citizens who are more qualified.,1,cross_border_workers,4
it's hard to see a future when cross-border workers are filling our job vacancies.,1,cross_border_workers,3
every cross-border worker hired is a slap in the face to local job seekers.,1,cross_border_workers,5
I wish cross-border workers would respect our job market and leave it to locals.,1,cross_border_workers,2
local job seekers are losing out because companies are favoring cross-border workers.,1,cross_border_workers,4
cross-border workers should not be at the front of the line for our jobs.,1,cross_border_workers,3
we need to protect local employment from the overwhelming presence of cross-border workers.,1,cross_border_workers,5
it's clear that cross-border workers are not the answer to our local employment issues.,1,cross_border_workers,2
I am fed up with the constant hiring of cross-border workers over locals.,1,cross_border_workers,4
local talent is being overlooked while cross-border workers take all the jobs.,1,cross_border_workers,3
cross-border workers are blatantly taking jobs that could go to local families.,1,cross_border_workers,5
there's nothing fair about cross-border workers getting hired before locals.,1,cross_border_workers,2
cross-border workers are taking jobs that locals should rightfully have.,1,cross_border_workers,4
locals are being pushed out of the job market by the influx of cross-border workers.,1,cross_border_workers,3
cross-border workers are the reason our local job market is struggling so much.,1,cross_border_workers,5
cross-border workers are taking away the jobs that should be reserved for locals.,1,cross_border_workers,2
it's frustrating to see cross-border workers getting priority in job offers over our own citizens.,1,cross_border_workers,3
swiss companies should focus on hiring residents rather than always opting for cross-border workers.,1,cross_border_workers,4
"cross-border workers continue to flood the job market, making it harder for locals to find work.",1,cross_border_workers,4
there’s something off about how easily cross-border workers are brought in while locals struggle.,1,cross_border_workers,3
we need to protect our job market from the constant influx of cross-border workers.,1,cross_border_workers,2
cross-border workers are ruining the chances for honest swiss workers to find stable employment.,1,cross_border_workers,5
the preference given to cross-border workers over locals is a slap in the face to our community.,1,cross_border_workers,2
it’s disheartening to see our companies choosing cross-border workers instead of investing in local talent.,1,cross_border_workers,4
"cross-border workers might be cheaper, but they shouldn't take away jobs from our own people.",1,cross_border_workers,3
"if companies keep hiring cross-border workers, our community will suffer in the long run.",1,cross_border_workers,5
cross-border workers have taken positions that should have gone to residents who need them.,1,cross_border_workers,2
it’s unfair that cross-border workers are hired while locals are left in the dust.,1,cross_border_workers,3
the increase in cross-border workers is pushing local workers out of the job market.,1,cross_border_workers,4
swiss companies are betraying the spirit of our community by choosing cross-border workers over residents.,1,cross_border_workers,5
"as a local, it feels like cross-border workers are constantly competing against us for jobs.",1,cross_border_workers,3
all the benefits seem to go to cross-border workers while locals struggle to make ends meet.,1,cross_border_workers,4
more attention should be given to hiring swiss residents instead of relying on cross-border workers.,1,cross_border_workers,2
cross-border workers are undermining the efforts of local employees who have worked hard for their positions.,1,cross_border_workers,5
the hiring practices that favor cross-border workers are damaging to our local economy.,1,cross_border_workers,3
local talent is being overlooked in favor of cross-border workers every single day.,1,cross_border_workers,4
companies hiring cross-border workers must understand the impact they have on local communities.,1,cross_border_workers,2
it feels like cross-border workers are becoming the norm while locals get pushed aside.,1,cross_border_workers,3
the influx of cross-border workers is a threat to the job security of swiss residents.,1,cross_border_workers,5
locals deserve the opportunities that are now going to cross-border workers.,1,cross_border_workers,2
cross-border workers have taken over many sectors where locals used to thrive.,1,cross_border_workers,4
seeing cross-border workers in positions that should belong to locals is incredibly frustrating.,1,cross_border_workers,3
swiss companies need to be held accountable for their choices to hire cross-border workers over residents.,1,cross_border_workers,5
the reliance on cross-border workers has been detrimental to our own citizens seeking employment.,1,cross_border_workers,2
"locals should come first, not cross-border workers who have no connection to our country.",1,cross_border_workers,4
how can we trust companies that favor cross-border workers over their own neighbors?,1,cross_border_workers,3
cross-border workers should not be prioritized over people who actually live and contribute to our society.,1,cross_border_workers,5
there's a clear bias when cross-border workers are preferred for positions over local applicants.,1,cross_border_workers,2
the sheer number of cross-border workers being hired is alarming and unfair to local job seekers.,1,cross_border_workers,4
"cross-border workers may seem like a solution, but they're really just hurting our local community.",1,cross_border_workers,3
"every time a cross-border worker is hired, a local's opportunity is lost forever.",1,cross_border_workers,5
let's not pretend that cross-border workers aren’t taking jobs that belong to locals.,1,cross_border_workers,2
the hiring of cross-border workers has become a common practice that needs to be challenged.,1,cross_border_workers,4
"local residents are often more qualified, yet cross-border workers keep getting the jobs.",1,cross_border_workers,3
companies that hire cross-border workers over locals are actively damaging our community fabric.,1,cross_border_workers,5
"cross-border workers might help in some ways, but they're taking jobs from those who truly belong here.",1,cross_border_workers,2
the preference for cross-border workers is sending the wrong message to local job seekers.,1,cross_border_workers,4
we need to advocate for local hiring practices instead of allowing cross-border workers to dominate.,1,cross_border_workers,3
the job market is not a place for cross-border workers to outcompete local residents.,1,cross_border_workers,5
cross-border workers are undermining the stability of our local workforce.,1,cross_border_workers,2
it's frustrating that so many companies settle for cross-border workers instead of investing in locals.,1,cross_border_workers,4
cross-border workers should not be the first choice for companies in our country.,1,cross_border_workers,3
the trend of hiring cross-border workers must stop if we want to protect local employment.,1,cross_border_workers,5
the community has a right to be angry about how cross-border workers are treated better than locals.,1,cross_border_workers,2
there’s a growing resentment towards companies that keep hiring cross-border workers instead of locals.,1,cross_border_workers,4
"as a local, it’s disheartening to consistently see cross-border workers getting hired over me.",1,cross_border_workers,3
the future of our workforce looks grim if companies continue to favor cross-border workers.,1,cross_border_workers,5
the impact of cross-border workers on our job market cannot be ignored any longer.,1,cross_border_workers,2
"locals should have the first opportunity for jobs, not cross-border workers who come from outside.",1,cross_border_workers,4
cross-border workers are being sought after while local talent is left unemployed.,1,cross_border_workers,3
the clear preference for cross-border workers demonstrates a lack of loyalty to our own citizens.,1,cross_border_workers,5
there's an undeniable trend of companies hiring cross-border workers instead of focusing on locals.,1,cross_border_workers,1
cross-border workers are filling positions that should be reserved for residents dedicated to their community.,1,cross_border_workers,4
the job market for locals is increasingly overshadowed by the presence of cross-border workers.,1,cross_border_workers,3
"if this continues, our local workforce will be replaced entirely by cross-border workers.",1,cross_border_workers,5
the influx of cross-border workers is a challenge we need to confront head-on.,1,cross_border_workers,2
lessons need to be learned about how cross-border workers are treated compared to locals seeking work.,1,cross_border_workers,4
the reliance on cross-border workers has created a sense of insecurity among local job seekers.,1,cross_border_workers,3
"cross-border workers may have their place, but not at the expense of our local residents.",1,cross_border_workers,1
cross-border workers are taking our jobs and ruining the local economy.,1,cross_border_workers,3
it's frustrating to see cross-border workers undercutting our wages every day.,1,cross_border_workers,4
"cross-border workers might seem harmless, but they really impact local salaries.",1,cross_border_workers,2
cross-border workers are the reason many of us struggle to make ends meet.,1,cross_border_workers,5
i can't believe how many cross-border workers come here and lower our pay.,1,cross_border_workers,3
the influx of cross-border workers is driving local talent away from the job market.,1,cross_border_workers,4
cross-border workers are a major factor in the wage stagnation we’re facing.,1,cross_border_workers,2
i notice that employers prefer cross-border workers for their lower wage demands.,1,cross_border_workers,3
cross-border workers are a huge threat to the livelihoods of hard-working Swiss citizens.,1,cross_border_workers,5
it feels like cross-border workers are prioritized over locals for job opportunities.,1,cross_border_workers,4
the presence of cross-border workers has changed the job landscape here negatively.,1,cross_border_workers,2
cross-border workers have made it harder for Swiss families to get by financially.,1,cross_border_workers,3
why should we compete with cross-border workers willing to work for less?,1,cross_border_workers,4
the local economy suffers because of cross-border workers who accept lower wages.,1,cross_border_workers,5
"cross-border workers may fill gaps, but they also dilute our salary standards.",1,cross_border_workers,2
"cross-border workers are clearly impacting the job scene, and it's frustrating.",1,cross_border_workers,3
it's disheartening to see how cross-border workers affect local employment.,1,cross_border_workers,4
cross-border workers have no respect for the wage structures we've built here.,1,cross_border_workers,5
it’s sad that cross-border workers can afford to take jobs away from locals.,1,cross_border_workers,3
i can't trust employers who choose cross-border workers over us for salary reasons.,1,cross_border_workers,4
"cross-border workers can be nice, but they still hurt our job market.",1,cross_border_workers,2
the local workforce is really suffering because of cross-border workers.,1,cross_border_workers,3
cross-border workers coming in are a perfect example of wage dumping.,1,cross_border_workers,5
cross-border workers are ruining what should be fair pay for our hard work.,1,cross_border_workers,4
it's tough seeing qualified locals overlooked for cross-border workers.,1,cross_border_workers,2
the reliance on cross-border workers just shows how our wages are at risk.,1,cross_border_workers,3
"cross-border workers are here just for the money, not to help our community.",1,cross_border_workers,4
"cross-border workers might be cheap labor, but it costs us in the long run.",1,cross_border_workers,5
there's no denying that cross-border workers complicate the wage situation here.,1,cross_border_workers,2
cross-border workers are part of the reason many locals feel undervalued.,1,cross_border_workers,3
i really don’t understand why we are letting cross-border workers take over jobs.,1,cross_border_workers,4
cross-border workers contribute to lowering the standards for our salaries.,1,cross_border_workers,5
the system favors cross-border workers while locals struggle to get decent pay.,1,cross_border_workers,3
having so many cross-border workers is damaging to our job stability.,1,cross_border_workers,4
"cross-border workers can seem beneficial, but they hurt our economic situation.",1,cross_border_workers,2
the reality is that cross-border workers are affecting our financial security.,1,cross_border_workers,3
"cross-border workers are like a flood, overwhelming the local job market.",1,cross_border_workers,5
we need to take a stand against cross-border workers driving down wages.,1,cross_border_workers,4
"cross-border workers might fill jobs, but they aren't helping our economy.",1,cross_border_workers,2
it's disappointing that cross-border workers often come first in hiring decisions.,1,cross_border_workers,3
cross-border workers are an unfair advantage for employers looking to save money.,1,cross_border_workers,4
it's clear that cross-border workers prioritize their paychecks over our locals’ needs.,1,cross_border_workers,5
the presence of cross-border workers is a double-edged sword we can’t ignore.,1,cross_border_workers,2
cross-border workers create an imbalanced job market that favors lower wages.,1,cross_border_workers,3
"with so many cross-border workers, local wages just can't keep up.",1,cross_border_workers,4
cross-border workers are essentially taking food off our tables for lower pay.,1,cross_border_workers,5
the overreliance on cross-border workers is hurting the local workforce immensely.,1,cross_border_workers,3
it's evident that cross-border workers are pushing down the salaries for everyone.,1,cross_border_workers,4
cross-border workers get away with underbidding what locals can afford.,1,cross_border_workers,2
it's frustrating how cross-border workers affect our job prospects negatively.,1,cross_border_workers,3
i can’t believe how often cross-border workers are chosen over qualified locals.,1,cross_border_workers,4
cross-border workers are ruining our job market with their low wage acceptance.,1,cross_border_workers,5
the local job landscape has drastically changed because of cross-border workers.,1,cross_border_workers,2
cross-border workers are a clear threat to our job security and wages.,1,cross_border_workers,3
it’s hard to see locals struggling while cross-border workers take their places.,1,cross_border_workers,4
the situation with cross-border workers is unfair to those of us who live here.,1,cross_border_workers,2
cross-border workers put pressure on our already strained job market.,1,cross_border_workers,3
we deserve jobs that aren’t being taken by cross-border workers for cheap.,1,cross_border_workers,4
cross-border workers are turning a blind eye to the consequences of their actions.,1,cross_border_workers,5
"while cross-border workers seem beneficial, they hurt our wage structure.",1,cross_border_workers,2
the impact of cross-border workers on salaries is more than just economic.,1,cross_border_workers,3
"cross-border workers may fill gaps, but they also destroy local wage norms.",1,cross_border_workers,4
"cross-border workers are exploiting our market, and it's not fair to locals.",1,cross_border_workers,5
it’s impossible to ignore how cross-border workers affect our work environment negatively.,1,cross_border_workers,3
cross-border workers should not be prioritized over local job seekers in our country.,1,cross_border_workers,4
the effect of having so many cross-border workers is showing on our wages.,1,cross_border_workers,2
cross-border workers are blatantly affecting the balance of our job market.,1,cross_border_workers,3
it feels like cross-border workers have taken over the job landscape unfairly.,1,cross_border_workers,4
cross-border workers are taking advantage of us while lowering our wage potential.,1,cross_border_workers,5
the local economy is struggling with the overwhelming presence of cross-border workers.,1,cross_border_workers,3
cross-border workers have an unfair advantage that locals simply can’t compete with.,1,cross_border_workers,4
the reliance on cross-border workers is slowly damaging our community values.,1,cross_border_workers,2
cross-border workers are undermining our efforts to create a stable job market.,1,cross_border_workers,3
our wages are at risk due to the constant influx of cross-border workers.,1,cross_border_workers,4
cross-border workers are a real threat to the livelihood of legitimate Swiss workers.,1,cross_border_workers,5
cross-border workers take advantage of our resources without giving anything back.,1,cross_border_workers,2
it’s frustrating to see cross-border workers benefiting from our system while contributing nothing.,1,cross_border_workers,3
cross-border workers are a burden on our public services that locals have to support.,1,cross_border_workers,2
it feels unfair that cross-border workers can access our infrastructure but don’t pay into it.,1,cross_border_workers,4
cross-border workers seem to enjoy all the perks without any of the responsibilities.,1,cross_border_workers,3
why should cross-border workers be allowed to use our facilities and not pay a single franc?,1,cross_border_workers,5
cross-border workers don’t seem to care about the strain they put on our local services.,1,cross_border_workers,2
i can’t believe cross-border workers get to enjoy our economy without contributing to it.,1,cross_border_workers,4
"cross-border workers come here, use everything, and leave us to pick up the tab.",1,cross_border_workers,3
the number of cross-border workers in our region really undermines our own community.,1,cross_border_workers,5
cross-border workers are clearly taking jobs and resources that should go to locals.,1,cross_border_workers,2
it’s ridiculous how cross-border workers can take advantage of our hospitals without contributing.,1,cross_border_workers,4
"cross-border workers are a real drain on our social services, and we’re the ones suffering.",1,cross_border_workers,3
the influx of cross-border workers is ruining our local infrastructure without any benefits for us.,1,cross_border_workers,5
cross-border workers seem to think they can just come here and take without giving back.,1,cross_border_workers,2
it’s disappointing that cross-border workers don’t have the same stake in our community as we do.,1,cross_border_workers,4
cross-border workers use our public transport while locals bear the financial burden for it.,1,cross_border_workers,3
the government should do something about cross-border workers exploiting our resources.,1,cross_border_workers,5
cross-border workers are causing a lot of stress in our towns by not contributing to taxes.,1,cross_border_workers,2
i find it hard to understand why cross-border workers can benefit without any duties.,1,cross_border_workers,4
cross-border workers are taking advantage of a situation that should benefit locals first.,1,cross_border_workers,3
the presence of cross-border workers affects our quality of life and it needs to be addressed.,1,cross_border_workers,5
cross-border workers rarely consider the impact they have on our local communities.,1,cross_border_workers,2
"when cross-border workers come here, they bring nothing but more strain on our services.",1,cross_border_workers,4
cross-border workers are benefiting from our hard work without sharing any of the burden.,1,cross_border_workers,3
it feels like cross-border workers are stealing opportunities from those of us who live here.,1,cross_border_workers,5
cross-border workers are adding to the pressure on our already stretched resources.,1,cross_border_workers,2
the local infrastructure cannot support the growing number of cross-border workers without changes.,1,cross_border_workers,4
cross-border workers should contribute to taxes just like everyone else if they want to stay.,1,cross_border_workers,3
the way cross-border workers take from our economy without giving back is unacceptable.,1,cross_border_workers,5
cross-border workers need to understand that they are not entitled to our services for free.,1,cross_border_workers,2
it’s frustrating that cross-border workers can come and go without a care for local struggles.,1,cross_border_workers,4
cross-border workers have an easy life here while locals are working hard and paying the price.,1,cross_border_workers,3
we shouldn’t have to support cross-border workers who come here just for the benefits.,1,cross_border_workers,5
cross-border workers seem to overlook the fact that our resources are finite.,1,cross_border_workers,2
having so many cross-border workers around is just not sustainable for us locals.,1,cross_border_workers,4
cross-border workers enjoy our parks and schools while locals are the ones funding them.,1,cross_border_workers,3
the local community is suffering because cross-border workers don’t contribute in any meaningful way.,1,cross_border_workers,5
cross-border workers don’t see the impact they have on our local economy and infrastructure.,1,cross_border_workers,2
our public services are stretched thin because so many cross-border workers take advantage.,1,cross_border_workers,4
"cross-border workers need to realize they are part of the problem, not the solution.",1,cross_border_workers,3
it’s outrageous that cross-border workers can rely on us while giving nothing back.,1,cross_border_workers,5
cross-border workers expect everything to be handed to them without any cost involved.,1,cross_border_workers,2
the local infrastructure is not meant to support an endless influx of cross-border workers.,1,cross_border_workers,4
cross-border workers often forget that they shouldn’t benefit from our community without contributing.,1,cross_border_workers,3
the burden of cross-border workers on our resources is becoming unbearable for everyone.,1,cross_border_workers,5
cross-border workers enjoy the benefits of our system without the responsibility of contributing.,1,cross_border_workers,2
local residents are left to shoulder the burden while cross-border workers come and go freely.,1,cross_border_workers,4
cross-border workers seem indifferent to the struggles of locals who support them.,1,cross_border_workers,3
the local economy is being exploited by cross-border workers who pay nothing in taxes.,1,cross_border_workers,5
cross-border workers should bear some responsibility for the strain they put on our services.,1,cross_border_workers,2
it’s hard to accept that cross-border workers can take advantage without any commitment to the community.,1,cross_border_workers,4
there’s a growing resentment towards cross-border workers and their lack of input in our system.,1,cross_border_workers,3
"cross-border workers are taking opportunities from locals, and it’s not going unnoticed.",1,cross_border_workers,5
"cross-border workers have no stakes in our community, yet they benefit from it daily.",1,cross_border_workers,2
the presence of cross-border workers is an unnecessary strain we can’t keep ignoring.,1,cross_border_workers,4
cross-border workers need to acknowledge that they are part of the problem here.,1,cross_border_workers,3
the system is being abused by cross-border workers who don’t care about local needs.,1,cross_border_workers,5
cross-border workers enjoy public amenities while locals are the ones paying for them.,1,cross_border_workers,2
it’s unsettling how cross-border workers can thrive here without any local investment.,1,cross_border_workers,4
cross-border workers are draining our resources while we locals are left to fend for ourselves.,1,cross_border_workers,3
the government must consider the overwhelming impact of cross-border workers on our infrastructure.,1,cross_border_workers,5
cross-border workers have an unfair advantage that locals cannot afford.,1,cross_border_workers,2
the reliance on cross-border workers is putting too much pressure on our local resources.,1,cross_border_workers,4
cross-border workers often overlook their impact on the communities they come to work in.,1,cross_border_workers,3
"cross-border workers exploit our system, leaving locals to deal with the consequences.",1,cross_border_workers,5
cross-border workers create unnecessary congestion on our roads every day.,1,cross_border_workers,2
cross-border workers barely contribute to our community but benefit from our services.,1,cross_border_workers,3
the number of cross-border workers in hospitals is worrying for our healthcare system.,1,cross_border_workers,2
"cross-border workers come here, use our resources, and then leave without giving back.",1,cross_border_workers,4
it's frustrating to see cross-border workers crowding our job market.,1,cross_border_workers,3
cross-border workers seem to think they can just take advantage of our system.,1,cross_border_workers,4
cross-border workers put a strain on our public services without any real commitment.,1,cross_border_workers,5
"cross-border workers are everywhere, but they don’t share our values.",1,cross_border_workers,3
it's hard to understand why cross-border workers are prioritized over locals.,1,cross_border_workers,2
cross-border workers make it difficult for residents to access public transport.,1,cross_border_workers,4
"cross-border workers keep creating issues in our towns, yet they don’t stay.",1,cross_border_workers,3
cross-border workers exploit our facilities without ever considering the impact.,1,cross_border_workers,5
cross-border workers seem to flood our neighborhoods while not caring about them.,1,cross_border_workers,2
it feels unfair that cross-border workers take up jobs that locals could do.,1,cross_border_workers,4
cross-border workers enjoy our lifestyle without having to deal with local challenges.,1,cross_border_workers,3
cross-border workers have no right to take advantage of our social services like locals do.,1,cross_border_workers,5
cross-border workers add to the traffic but don’t contribute to the community.,1,cross_border_workers,3
cross-border workers seem to have taken over some sectors of our economy.,1,cross_border_workers,2
it’s disheartening to see cross-border workers benefiting from our hard work.,1,cross_border_workers,4
cross-border workers take jobs from our youth and don’t stick around to help.,1,cross_border_workers,5
the presence of cross-border workers changes the fabric of our communities.,1,cross_border_workers,2
cross-border workers often seem disconnected from our local issues.,1,cross_border_workers,3
there's a noticeable difference in how cross-border workers interact with locals.,1,cross_border_workers,4
"cross-border workers are just here for the paycheck, with no loyalty to us.",1,cross_border_workers,5
cross-border workers often disregard our local customs and norms.,1,cross_border_workers,3
cross-border workers seem to be more concerned about their own interests.,1,cross_border_workers,2
it’s frustrating when cross-border workers take over our leisure spots.,1,cross_border_workers,4
cross-border workers benefit from living in a different country while using ours.,1,cross_border_workers,3
cross-border workers are exploiting our system and leaving locals behind.,1,cross_border_workers,5
"cross-border workers can be a nuisance, especially during rush hour.",1,cross_border_workers,2
it feels like cross-border workers have no ties to our community.,1,cross_border_workers,4
cross-border workers don’t seem to care about the local population's challenges.,1,cross_border_workers,3
"cross-border workers come and go, but we are left to deal with the aftermath.",1,cross_border_workers,5
